date,open,high,low,close,volume
2025-01-16,1.0755,1.1449,1.0266,1.0891,118781474.46258046
2025-01-17,1.08919,1.1667,1.0854,1.1337,97786864.42140134
2025-01-18,1.13371,1.1469,1.0479,1.1033,83542819.09318487
2025-01-19,1.103591,1.1516,0.960227,0.9918,166326852.3598864
2025-01-20,0.9918,1.1009,0.96,1.0082,157464677.50154176
2025-01-21,1.0085,1.0288,0.9501,1.0061,93142001.39874384
2025-01-22,1.005803,1.0199,0.9748,0.9821,57740170.95498867
2025-01-23,0.9795,1.0132,0.9506,0.986,83600280.84770198
2025-01-24,0.986939,1.01,0.963585,0.9714,56245112.57448555
2025-01-25,0.971,0.99183,0.96401,0.9764,27740041.342481773
2025-01-26,0.9764,1.0004,0.95113,0.9528,37677353.540570565
2025-01-27,0.9527,0.9591,0.856383,0.9343,112204798.26910043
2025-01-28,0.9344,0.96983,0.9026,0.9164,53109582.49580311
2025-01-29,0.927,0.9874,0.900762,0.9404,68039859.45613109
2025-01-30,0.939628,0.9888,0.935985,0.96,41575395.508463055
2025-01-31,0.960001,0.98731,0.9342,0.9423,47136379.46519349
2025-02-01,0.94372,0.95763,0.887,0.8946,38615434.35282034
2025-02-02,0.8946,0.9122,0.7521,0.80405,162341444.60750827
2025-02-03,0.80418,0.8278,0.50954,0.8126,421824875.95038944
2025-02-04,0.8127,0.8209,0.71426,0.7439,146054124.62295064
2025-02-05,0.744362,0.775636,0.72583,0.732512,6016737.819813878
2025-02-06,0.732606,0.76608,0.69785,0.7055,69870810.06388262
2025-02-07,0.705129,0.7534,0.69014,0.7076,69290885.940961
2025-02-08,0.7076,0.71831,0.6816,0.7007,36414312.4472648
2025-02-09,0.700583,0.71694,0.6501,0.6824,69077770.96823438
2025-02-10,0.681845,0.72588,0.663586,0.71315,55680130.01158259
